event_id_cnty,event_date,year,time_precision,disorder_type,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,civilian_targeting,iso,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,tags,timestamp
CAO22338,2025-03-17,2025,1,"Strategic developments","Strategic developments",Other,"Ambazonian Separatists (Cameroon)",,"Rebel group",,,,"Rebel group only",,120,"Middle Africa",Cameroon,Nord-Ouest,Donga-Mantung,Ako,Abonshie,6.9791,10.7367,1,"Local Network",Other,"Other: On 17 March 2025, Ambazonian Separatists shot sporadic gunshots in Abuenshie, also spelt as Abonshie (Donga-Mantung, Nord-Ouest), to enforce the Separatists-imposed Monday 'Ghost Town.'",0,,1770676302
CAO22339,2025-03-17,2025,1,"Strategic developments","Strategic developments","Looting/property destruction","Ambazonian Separatists (Cameroon)",,"Rebel group","Civilians (Cameroon)",,Civilians,"Rebel group-Civilians",,120,"Middle Africa",Cameroon,Nord-Ouest,Boyo,Fundong,Abuh,6.2965,10.3421,1,"Local Network",Other,"Looting: On 17 March 2025, Ambazonian Separatists extorted 15,000 Franc CFA from a traditional dance group at a private residence in Abuh (Boyo, Nord-Ouest), for defying the Separatists-imposed Monday 'Ghost Town' by performing at a funeral.",0,,1770676302
CAO22340,2025-03-17,2025,1,"Political violence","Violence against civilians",Attack,"Ambazonian Separatists (Cameroon)",,"Rebel group","Civilians (Cameroon)","Farmers (Cameroon); Women (Cameroon)",Civilians,"Rebel group-Civilians","Civilian targeting",120,"Middle Africa",Cameroon,Nord-Ouest,Momo,Njikwa,Ngwo,6.0953,9.8103,1,"Local Network",Other,"On 17 March 2025, Ambazonian Separatists physically assaulted and injured 3 women on their farms in Ngwo (Momo, Nord-Ouest) for violating the Separatists-imposed Monday 'Ghost Town' by going to their farms.",0,,1770676302
CAO22341,2025-03-17,2025,1,"Political violence","Violence against civilians",Attack,"Ambazonian Separatists (Cameroon)","Ambazonian Separatists (Cameroon) Restoration Forces","Rebel group","Civilians (Cameroon)","Taxi Drivers (Cameroon)",Civilians,"Rebel group-Civilians","Civilian targeting",120,"Middle Africa",Cameroon,Sud-Ouest,Fako,Buea,Bomaka,4.1578,9.3164,1,"Local Network",Other,"On 17 March 2025, Ambazonian Separatists from the Restoration Forces faction shot and killed a taxi driver in Bomaka (Fako, Sud-Ouest). The victim was accused of violating the Separatist's 'ghost town' on Monday.",1,,1770676302
CAO22342,2025-03-17,2025,1,"Political violence","Violence against civilians","Abduction/forced disappearance","Ambazonian Separatists (Cameroon)","Ambazonian Separatists (Cameroon) Restoration Forces","Rebel group","Civilians (Cameroon)",,Civilians,"Rebel group-Civilians","Civilian targeting",120,"Middle Africa",Cameroon,Sud-Ouest,Fako,Buea,Bomaka,4.1578,9.3164,1,"Local Network",Other,"On 17 March 2025, Ambazonian Separatists from the Restoration Forces faction abducted 3 men from their private residences in Bomaka (Fako, Sud-Ouest).",0,,1770676302
CAO16743,2025-03-18,2025,1,"Political violence","Violence against civilians","Abduction/forced disappearance","Boko Haram - Jamaatu Ahli is-Sunnah lid-Dawati wal-Jihad",,"Rebel group","Civilians (Cameroon)","Pastoralists (Cameroon)",Civilians,"Rebel group-Civilians","Civilian targeting",120,"Middle Africa",Cameroon,Extreme-Nord,Mayo-Sava,Kolofata,Bame,11.1557,13.9856,1,"Humanity Purpose; Sembe TV; Undisclosed Source","Local partner-Other","On 18 March 2025, Boko Haram abducted a 13-year-old pastoralist while grazing cattle in Bame (Kolofata, Mayo-Sava, Extreme-Nord). The militants also looted cattle.",0,,1776726696
CAO16744,2025-03-18,2025,1,"Political violence",Battles,"Armed clash","Boko Haram - Jamaatu Ahli is-Sunnah lid-Dawati wal-Jihad",,"Rebel group","Blablim Communal Militia (Cameroon)",,"Identity militia","Rebel group-Identity militia",,120,"Middle Africa",Cameroon,Extreme-Nord,Mayo-Sava,Kolofata,Blablin,11.1592,14.0939,1,"Undisclosed Source","Local partner-Other","On 18 March 2025, Boko Haram militants ambushed and clashed with vigilante members (coded as Blablim communal militia) in Blablin (Kolofata, Mayo-Sava, Extreme-Nord). 2 Boko Haram militants were killed, and 3 others were arrested and handed over to military forces.",2,,1776726696
CAO16745,2025-03-18,2025,1,"Political violence",Battles,"Armed clash","Boko Haram - Jamaatu Ahli is-Sunnah lid-Dawati wal-Jihad",,"Rebel group","Tagawa Communal Militia (Cameroon)",,"Identity militia","Rebel group-Identity militia",,120,"Middle Africa",Cameroon,Extreme-Nord,Mayo-Sava,Mora,Tagawa,11.3180,14.4434,1,"Humanity Purpose","New media","On 18 March 2025, Boko Haram militants ambushed and clashed with vigilante members (coded as Blablim communal militia) guarding a broken-down truck at Tagawa (Mora, Mayo-Sava, Extreme-Nord). 2 vigilantes aged 25 and 35 were killed, and 2 women civilians injured in their homes by stray bullets. Military forces from the Rapid Intervention intervened and transported the injured women to the hospital.",2,,1776726696
CAO16746,2025-03-18,2025,1,"Political violence",Riots,"Mob violence","Rioters (Cameroon)","Vigilante Group (Cameroon); Military Forces of Cameroon (1982-) Rapid Intervention Battalion",Rioters,"Civilians (Cameroon)",,Civilians,Rioters-Civilians,"Civilian targeting",120,"Middle Africa",Cameroon,Extreme-Nord,Mayo-Tsanaga,Hina,Bereng,10.4154,13.7712,1,"ARDHU; Humanity Purpose; Sembe TV","New media-National","On 18 March 2025, a mob caught 3 suspected kidnappers and lynched them in Bereng (Hina, Mayo-Tsanaga, Extreme-Nord). The military forces from the Rapid Intervention recovered bladed weapons, money, cell phones, balaclavas, amulets, and other items.",3,"crowd size=no report",1774910586
CAO16747,2025-03-18,2025,1,"Strategic developments","Strategic developments","Looting/property destruction","Boko Haram - Jamaatu Ahli is-Sunnah lid-Dawati wal-Jihad",,"Rebel group","Civilians (Cameroon)",,Civilians,"Rebel group-Civilians",,120,"Middle Africa",Cameroon,Extreme-Nord,Mayo-Tsanaga,Mokolo,Mavoumai,10.7755,13.7675,1,"Undisclosed Source","Local partner-Other","Property destruction: On 18 March 2025, Boko Haram militants burnt several houses during a raid in Mavoumai (Mokolo, Mayo-Tsanaga, Extreme-Nord). They also looted household equipment.",0,,1776726696
CAO16919,2025-03-18,2025,1,"Political violence","Violence against civilians",Attack,"Unidentified Armed Group (Cameroon)",,"Political militia","Civilians (Cameroon)","Mbororo Ethnic Group (Cameroon); Pastoralists (Cameroon)",Civilians,"Political militia-Civilians","Civilian targeting",120,"Middle Africa",Cameroon,Extreme-Nord,Logone-et-Chari,Logone-Birni,Hinale,11.5862,14.9937,1,"Humanity Purpose; Undisclosed Source","Local partner-Other","On 18 March 2025, an unidentified armed group with millier weapons attacked and killed a pastoralist and injured 2 others in Hinale (Logone-Birni, Logone-et-Chari, Extreme-Nord). The militants also looted small livestock.",1,,1762291677
CAO22343,2025-03-18,2025,1,"Political violence","Violence against civilians",Attack,"Ambazonian Separatists (Cameroon)","Ambazonian Separatists (Cameroon) Restoration Forces","Rebel group","Civilians (Cameroon)",,Civilians,"Rebel group-Civilians","Civilian targeting",120,"Middle Africa",Cameroon,Sud-Ouest,Fako,Buea,Buea,4.1527,9.2410,1,"Local Network",Other,"On 18 March 2025, Ambazonian Separatists from the Restoration Forces faction physically assaulted and injured a man at his private residence in Buea (Buea, Fako, Sud-Ouest).",0,,1770676302
CAO22344,2025-03-18,2025,1,"Political violence","Violence against civilians","Abduction/forced disappearance","Ambazonian Separatists (Cameroon)","Ambazonian Separatists (Cameroon) Restoration Forces","Rebel group","Civilians (Cameroon)","Women (Cameroon)",Civilians,"Rebel group-Civilians","Civilian targeting",120,"Middle Africa",Cameroon,Sud-Ouest,Fako,Muyuka,Koke,4.2098,9.4291,1,"Local Network",Other,"On 18 March 2025, Ambazonian Separatists from the Restoration Forces faction abducted 1 woman in Koke (Fako, Sud-Ouest) for collaborating with military forces.",0,,1770676302
CAO22345,2025-03-18,2025,1,"Strategic developments","Strategic developments",Other,"Ambazonian Separatists (Cameroon)","Ambazonian Separatists (Cameroon) Restoration Forces","Rebel group",,,,"Rebel group only",,120,"Middle Africa",Cameroon,Sud-Ouest,Fako,Buea,Buea,4.1527,9.2410,1,"Local Network",Other,"Other: On 18 March 2025, Ambazonian Separatists from the Restoration Forces faction fired multiple shots in the air for about 10 minutes in Mile 18 in Buea (Fako, Sud-Ouest).",0,,1770676302
CAO23628,2025-03-18,2025,1,"Political violence",Riots,"Mob violence","Rioters (Cameroon)","Vigilante Group (Cameroon)",Rioters,"Civilians (Cameroon)",,Civilians,Rioters-Civilians,"Civilian targeting",120,"Middle Africa",Cameroon,Extreme-Nord,Logone-et-Chari,Logone-Birni,Blabline,11.9119,15.0097,1,ARDHU,National,"On 18 March 2025, overnight, a mob assaulted and killed a suspected criminal in Blabline (Kousseri, Logone-et-Chari, Extreme-Nord ). 1 of his accomplises was arrested by military forces from the Rapid Intervention.",1,"crowd size=no report",1774910586
CAO16748,2025-03-19,2025,1,"Strategic developments","Strategic developments","Looting/property destruction","Boko Haram - Jamaatu Ahli is-Sunnah lid-Dawati wal-Jihad",,"Rebel group","Civilians (Cameroon)","Catholic Christian Group (Cameroon)",Civilians,"Rebel group-Civilians",,120,"Middle Africa",Cameroon,Extreme-Nord,Mayo-Tsanaga,Koza,Douval,10.9033,13.7835,1,"Humanity Purpose","New media","Looting: On 19 March 2025, overnight, Boko Haram militants looted and vandalized a Catholic church in Douval (Koza, Mayo-Tsanaga, Extreme-Nord). They looted food, small ruminants, and furniture.",0,,1776726696
CAO16766,2025-03-19,2025,1,"Political violence",Battles,"Armed clash","Ambazonian Separatists (Cameroon)",,"Rebel group","Military Forces of Cameroon (1982-)",,"State forces","State forces-Rebel group",,120,"Middle Africa",Cameroon,Ouest,Noun,Magba,Magba,5.9664,11.2246,1,"International Crisis Group",Other,"On 19 March 2025, Ambazonian separatists ambushed military forces in Magba town (Magba, Noun, Ouest) killing 2 soldiers.",2,,1762291677
CAO16749,2025-03-19,2025,1,"Strategic developments","Strategic developments","Looting/property destruction","Boko Haram - Jamaatu Ahli is-Sunnah lid-Dawati wal-Jihad",,"Rebel group","Civilians (Cameroon)",,Civilians,"Rebel group-Civilians",,120,"Middle Africa",Cameroon,Extreme-Nord,Mayo-Tsanaga,Mokolo,Magoumaz,10.7872,13.7562,1,"Undisclosed Source","Local partner-Other","Looting: On 19 March 2025, overnight, Boko Haram (JAS) (likely) militants looted clothes and foodstuff from civilians in the Hildgai neighborhood in Magoumaz (Mokolo, Mayo-Tsanaga, Extreme-Nord). The militants also slaughtered livestock.",0,,1776726696
CAO22346,2025-03-19,2025,1,"Political violence","Violence against civilians",Attack,"Police Forces of Cameroon (1982-)",,"State forces","Civilians (Cameroon)","Taxi Drivers (Cameroon)",Civilians,"State forces-Civilians","Civilian targeting",120,"Middle Africa",Cameroon,Nord-Ouest,Momo,Mbengwi,Mbengwi,6.0107,10.0157,2,"Local Network",Other,"On 19 March 2025, police forces physically assaulted and injured a commercial motorcycle rider at a vehicle checkpoint in Njindom, coded to the commune seat, Mbengwi (Momo, Nord-Ouest) for an unknown reason.",0,,1770676302
CAO22347,2025-03-19,2025,1,"Political violence",Battles,"Armed clash","Military Forces of Cameroon (1982-)",,"State forces","Ambazonian Separatists (Cameroon)",,"Rebel group","State forces-Rebel group",,120,"Middle Africa",Cameroon,Nord-Ouest,Boyo,Belo,Baingo,6.1676,10.2900,1,"Local Network",Other,"On 19 March 2025, military forces clashed with Ambazonian Separatists at an illegal checkpoint along the main road in Baingo (Boyo, Nord-Ouest). There were no casualties.",0,,1773109331
CAO16750,2025-03-20,2025,1,"Strategic developments","Strategic developments","Disrupted weapons use","Military Forces of Cameroon (1982-) Rapid Intervention Battalion",,"State forces","Boko Haram - Jamaatu Ahli is-Sunnah lid-Dawati wal-Jihad",,"Rebel group","State forces-Rebel group",,120,"Middle Africa",Cameroon,Extreme-Nord,Mayo-Sava,Kolofata,Ganse,11.1543,14.0715,2,"Humanity Purpose","New media","Defusal: On 20 March 2025, the military force from the Rapid Intervention discovered and safely defused an IED planted by Boko Haram militants along the Amchide - Ganse road in Ouro Kessoum, coded to Ganse (Kolofata, Kolofata, Extreme-Nord). The IED was targeted at military forces patrolling the area.",0,,1776726696
CAO16751,2025-03-20,2025,1,"Political violence",Battles,"Armed clash","Ganai Communal Militia (Cameroon)",,"Identity militia","Boko Haram - Jamaatu Ahli is-Sunnah lid-Dawati wal-Jihad",,"Rebel group","Rebel group-Identity militia",,120,"Middle Africa",Cameroon,Extreme-Nord,Mayo-Sava,Mora,Ganai,11.1350,14.2273,1,"Humanity Purpose","New media","On 20 March 2025, civilians using a hunting rifle killed a Boko Haram militant during a failed attack in Ganai (Mora, Mayo-Sava, Extreme-Nord). The civilians arrested another militant and handed him to the BIR of Doulo. The killed militant was naked from the waist below (for unknown reasons).",1,,1776726696
CAO22248,2025-03-20,2025,1,"Strategic developments","Strategic developments","Looting/property destruction","Ambazonian Separatists (Cameroon)",,"Rebel group","Civilians (Cameroon)",,Civilians,"Rebel group-Civilians",,120,"Middle Africa",Cameroon,Nord-Ouest,Mezam,"Bamenda 3","Bamenda - Nkwen",5.9951,10.1937,1,"Local Network",Other,"Looting: On 20 March 2025, Ambazonian Separatists looted an unspecified amount of money and mobile phones from civilians along a tertiary road in Bamenda - Nkwen (Mezam, Nord-Ouest).",0,,1770676302
CAO22348,2025-03-20,2025,1,"Political violence",Battles,"Armed clash","Ambazonian Separatists (Cameroon)","Ambazonian Separatists (Cameroon) Restoration Forces","Rebel group","Military Forces of Cameroon (1982-) Gendarmerie",,"State forces","State forces-Rebel group",,120,"Middle Africa",Cameroon,Sud-Ouest,Fako,Muyuka,Muyuka,4.2898,9.4103,1,"Local Network",Other,"On 20 March 2025, Ambazonian Separatists from the Restoration Forces faction ambushed and clashed with gendarmerie forces in the Mile 30 neighborhood in Muyuka (Fako, Sud-Ouest). 1 military officer was killed and 3 others were injured.",1,,1770676302
CAO22350,2025-03-20,2025,1,"Political violence","Violence against civilians","Abduction/forced disappearance","Ambazonian Separatists (Cameroon)",,"Rebel group","Civilians (Cameroon)",,Civilians,"Rebel group-Civilians","Civilian targeting",120,"Middle Africa",Cameroon,Nord-Ouest,Donga-Mantung,Ndu,Luh,6.4097,10.7082,1,"Local Network",Other,"On 20 March 2025, Ambazonian Separatists abducted a man from his private residence in Luh (Donga-Mantung, Nord-Ouest) for criticizing their activities in the area. The victim was released after a ransom of 200,00 Franc CFA was paid 2 days later.",0,,1770676302
CAO22351,2025-03-20,2025,1,"Political violence","Violence against civilians",Attack,"Ambazonian Separatists (Cameroon)",,"Rebel group","Civilians (Cameroon)","Labor Group (Cameroon)",Civilians,"Rebel group-Civilians","Civilian targeting",120,"Middle Africa",Cameroon,Nord-Ouest,Mezam,Santa,Pinyin,5.7827,10.0572,1,"Local Network",Other,"On 20 March 2025, Ambazonian Separatists shot and killed 1 businessman at his private residence in Pinyin (Mezam, Nord-Ouest).",1,,1770676302
CAO22352,2025-03-20,2025,1,"Political violence","Violence against civilians",Attack,"Ambazonian Separatists (Cameroon)","ADF: The Ambazonia Defense Forces","Rebel group","Civilians (Cameroon)","Former Ambazonian Separatists (Cameroon)",Civilians,"Rebel group-Civilians","Civilian targeting",120,"Middle Africa",Cameroon,Nord-Ouest,Momo,Batibo,Kuruku,5.7957,9.8105,1,"Local Network",Other,"On 20 March 2025, an Ambazonian Separatists commander from the ADF faction shot and killed a former Ambazonian Separatist at his private residence in Kuruku (Momo, Nord-Ouest).",1,,1770676302
CAO22353,2025-03-20,2025,1,"Political violence","Violence against civilians","Abduction/forced disappearance","Ambazonian Separatists (Cameroon)",,"Rebel group","Civilians (Cameroon)","Labor Group (Cameroon)",Civilians,"Rebel group-Civilians","Civilian targeting",120,"Middle Africa",Cameroon,Nord-Ouest,Mezam,"Bamenda 2","Bamenda - Mankon",6.0007,10.1003,1,"Local Network",Other,"On 20 March 2025, Ambazonian Separatists abducted a businessman from his business premises at Fon's street in Bamenda - Mankon (Mezam, Nord-Ouest), for failing to pay the Separatists-imposed 'Liberation Tax'.",0,,1770676302
